PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,P1,P2,P3,S1,S2,S3,T1,T2,T3,S1_cf,S2_cf,S3_cf,P1_cf,P2_cf,P3_cf,T1_cf,T2_cf,T3_cf,S/T_mean,S/SP_mean,S/P_mean,S/P_pval,S/T_pval,log2(S/T),S/P_pval_adj,-logPval_S/T,-logPval_S/P
P35207,P35207,SKI2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Antiviral helicase SKI2,SKI2_YEAST,996.8448486328124,968.00927734375,989.021484375,828.32373046875,770.9747314453125,795.5794067382812,949.2933959960938,912.5159301757812,935.6832275390624,243.17872689690273,197.03205117790705,235.13475562835143,704.1918045541622,720.6226306805946,696.7146158587223,949.2933959960938,912.5159301757812,935.6832275390624,0.24141102102570386,0.24146436074546593,0.31832961860931125,9.415862356434808e-05,5.029698318930149e-06,-2.0504365546014465,0.0005951453616604526,5.298458063125602,3.225376946781027
P35208,P35208,SPT10,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein SPT10,SPT10_YEAST,124.75244903564452,118.021484375,124.33431243896484,50.23329162597656,79.3237533569336,88.32833862304688,87.79370880126953,100.64319610595705,101.9104461669922,14.747456164913874,20.27215833876606,26.105580588539194,88.12770846882418,87.85964611880414,87.5871091756047,87.79370880126953,100.64319610595705,101.9104461669922,0.21052437663395202,0.18825149157126306,0.23190863871823125,0.0023081298802047393,0.0002840352754791014,-2.247940802152546,0.003923912497972221,3.546627719831279,2.4062806858159242
P35209,P35209,SPT21,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein SPT21,SPT21_YEAST,67.57775115966797,50.63584518432617,72.32655334472656,24.119653701782227,42.16089630126953,18.30311584472656,60.64484024047852,52.83180236816406,47.75595474243164,7.0810318051305075,10.77473429273786,5.409514920743742,47.738320162968144,37.6952337312225,50.950325777604824,60.64484024047852,52.83180236816406,47.75595474243164,0.14429638547565768,0.1457275498223774,0.17058673704399266,0.005204336018587172,0.0024048100198386735,-2.792892933115459,0.007353757597933362,2.61891922722973,2.133490689889375
P35210,P35210,SPT23,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein SPT23,SPT23_YEAST,193.18299865722656,193.69261169433597,196.3204040527344,355.57598876953125,508.15521240234375,435.80224609375,190.56016540527344,185.0855865478516,79.97947692871094,104.38976101185618,129.86529873512572,128.80204511282741,136.46846309151786,144.1920884948309,138.2975972268853,190.56016540527344,185.0855865478516,79.97947692871094,0.7968327516691713,0.4642583417069786,0.8665712933099085,0.14636453364604932,0.4839377812409076,-0.3276511481595498,0.15216079676176994,0.3152104710016638,0.8176972262982615
P35688,P35688,LRG1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Rho-GTPase-activating protein LRG1,LRG1_YEAST,350.2138671875,351.72467041015625,352.1753234863281,175.92636108398438,181.55393981933597,213.1803741455078,292.7461853027344,336.9637756347656,282.9503479003906,51.648343446345514,46.398336680858485,63.00579773045119,247.39831424408445,261.8371158195268,248.08934800112473,292.7461853027344,336.9637756347656,282.9503479003906,0.17646486463591987,0.17536636150238588,0.21265972344019685,8.24653127802255e-06,0.002399722717163278,-2.5025471332691405,0.00017821670373059846,2.619838937189612,3.749051593239371
P35691,P35691,TMA19,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Translationally-controlled tumor protein homolog,TCTP_YEAST,37210.75,36494.11328125,39248.44140625,42112.38671875,45124.578125,43629.296875,38300.375,40810.82421875,38237.97265625,12363.326332640923,11532.139542159728,12894.7078972278,26286.442897560526,27167.59491112929,27648.502291827714,38300.375,40810.82421875,38237.97265625,0.3135102973817083,0.31206486443091275,0.4536254194558043,1.2490413462983607e-05,0.0001393139834542461,-1.6734152651374117,0.0002236254360171835,3.8560052896619994,3.6504787996513017
P35718,P35718,RPC25,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),DNA-directed RNA polymerase III subunit RPC8,RPC8_YEAST,248.2493438720703,248.4764404296875,261.2388916015625,223.77780151367188,220.7087554931641,242.97183227539065,256.29608154296875,218.49061584472656,243.90573120117188,65.69653732977959,56.40483018972448,71.81071043665285,175.36846750065624,184.97523769186589,184.02932280541845,256.29608154296875,218.49061584472656,243.90573120117188,0.2698123289498095,0.26265202479679073,0.3562117665331694,7.114230833375943e-05,0.0013682185311210105,-1.8899718218111117,0.0005280940587812212,2.863844531796941,3.2772887184290314
P35719,P35719,MRP8,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein MRP8,MRP8_YEAST,2276.310791015625,2433.779296875,2467.271728515625,4805.06005859375,4992.3154296875,5238.2626953125,3142.45703125,3059.422607421875,2830.068603515625,1410.6663188928985,1275.847455330273,1548.176848655663,1608.0329911418894,1811.7971391995504,1738.065655508121,3142.45703125,3059.422607421875,2830.068603515625,0.4688568301464503,0.45085458239102255,0.8210112803163849,0.03911218352207903,0.00023308830456796194,-1.092780645431515,0.043067687414044306,3.6324795170801263,1.3658484477239075
P35723,P35723,YET1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Endoplasmic reticulum transmembrane protein 1,YET1_YEAST,167.445068359375,166.26791381835938,171.75814819335938,64.46771240234375,65.89673614501953,49.551456451416016,157.09335327148438,138.8305206298828,131.94454956054688,18.926387897985098,16.840719363451022,14.645011553906997,118.28665715974094,123.77610861575708,120.99475504797914,157.09335327148438,138.8305206298828,131.94454956054688,0.11782154524854872,0.12192459610669312,0.13885435757121825,1.5785945723332903e-06,0.00287999419071487,-3.085324715472208,8.772475551966428e-05,2.540608388262651,4.056877833447223
P35724,P35724,MNR2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Manganese resistance protein MNR2,MNR2_YEAST,93.58355712890624,97.41535949707033,117.18104553222656,21.626184463500977,43.52782440185547,49.2226676940918,90.67764282226562,83.37560272216797,91.49901580810548,6.34900077352082,11.12406953874037,14.547837515147329,66.10935900565259,72.51966925575863,82.54800164983389,90.67764282226562,83.37560272216797,91.49901580810548,0.1205823202721612,0.1264659108734919,0.14477501501967907,0.0014576005077964005,2.5830713231844995e-05,-3.051909699469088,0.0028446826044748186,4.587863602019554,2.5459661829823745
P35725,P35725,YKL063C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YKL063C,YKG3_YEAST,301.1315612792969,317.5156555175781,261.36968994140625,86.4683609008789,88.88092803955078,121.83523559570312,171.59942626953125,171.62551879882812,162.51873779296875,25.385323572509847,22.714611579291233,36.00859713823941,212.72555888342714,236.37063436954872,184.12146348844595,171.59942626953125,171.62551879882812,162.51873779296875,0.16630663939128734,0.11725283919105796,0.13282720624511377,0.004336852769573418,1.9784893155102478e-05,-2.5880823289941066,0.006331420334699644,4.703666290723943,2.1984988532798435
P35727,P35727,BLI1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Biogenesis of lysosome-related organelles complex 1 subunit BLI1,BLI1_YEAST,69.38414001464844,62.78410720825195,65.91619110107422,57.73705291748047,50.37417221069336,65.83386993408203,38.024208068847656,65.47687530517578,64.6028823852539,16.95040538716246,12.873737714406623,19.457304686257913,49.01439058582266,46.738858356288794,46.43455626333198,38.024208068847656,65.47687530517578,64.6028823852539,0.2931605305397576,0.2573857004056891,0.34659405366459883,0.0011511323458612264,0.04281586997276799,-1.770237214565657,0.0024457275610427947,1.3683952271523234,2.6115919223306054
P35728,P35728,MPE1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein MPE1,MPE1_YEAST,314.6861572265625,254.5885772705078,297.87091064453125,216.0097198486328,189.74501037597656,215.34356689453125,265.6006164550781,280.9115600585937,256.80224609375,63.41598910901768,48.49166525220134,63.645132778732524,222.3008056163552,189.52534297742463,209.83469051366365,265.6006164550781,280.9115600585937,256.80224609375,0.2185355848213668,0.22020796102834442,0.2823931894954223,0.0007922535728605622,3.9600584021119396e-05,-2.1940598775627516,0.001974404798060772,4.402298409143196,2.704563802253424
P35729,P35729,NUP120,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Nucleoporin NUP120,NU120_YEAST,220.7926483154297,196.30194091796875,213.98687744140625,55.9393196105957,57.25009536743164,59.535736083984375,160.16424560546875,163.69920349121094,141.5426788330078,16.422628045058545,14.63096423306836,17.595881236612833,155.97249026543957,146.13457162330434,150.7427163825577,160.16424560546875,163.69920349121094,141.5426788330078,0.1045312268043226,0.09700806799108737,0.10742960656943044,0.00015618817697174558,0.0021377213676878498,-3.257994109269993,0.0007646787291328368,2.670048901728492,3.1165209902984716
P35731,P35731,OAR1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),3-oxoacyl-[acyl-carrier-protein] reductase,FABG_YEAST,70.97964477539062,62.820255279541016,76.50529479980469,23.162717819213867,33.50078582763672,26.6272087097168,35.947750091552734,53.178489685058594,44.97506713867188,6.8000952086222215,8.561536816280508,7.8697137708643865,50.1414881258087,46.765768344484194,53.89403356721618,35.947750091552734,53.178489685058594,44.97506713867188,0.1732372810538172,0.13348844419056446,0.15405269935017626,0.0014019495720693814,0.016826769512228258,-2.5291786601824318,0.002772696485356654,1.7739992540586604,2.5570976680886015
P35732,P35732,DEF1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),RNA polymerase II degradation factor 1,DEF1_YEAST,5019.66748046875,4736.03369140625,4965.3515625,2833.96728515625,3015.76806640625,2803.8525390625,4262.236328125,4454.51220703125,4272.818359375,831.9942205226588,770.7165277478392,828.683065457067,3545.996858168226,3525.6821784375793,3497.834032045158,4262.236328125,4454.51220703125,4272.818359375,0.1871805144443429,0.18701724700629033,0.23003839419424602,1.7683978720913133e-07,9.280751377936921e-05,-2.4174978371972644,4.203874719265961e-05,4.032416861487827,4.376350234970674
P35734,P35734,ASK1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),DASH complex subunit ASK1,ASK1_YEAST,42.2055549621582,33.22718811035156,39.18634414672852,31.187965393066406,36.64876556396485,28.4323844909668,45.867130279541016,30.181665420532227,46.72811508178711,9.156142024928595,9.366041658290646,8.4032363364253,29.81487635891843,24.7355725473049,27.60475797585795,45.867130279541016,30.181665420532227,46.72811508178711,0.21930361212201663,0.24683961565331397,0.32773844825552007,0.004910243271684781,0.02688293702803645,-2.1889985202328837,0.0070309876983225975,1.5705232852689122,2.1529836619217484
P35817,P35817,BDF1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Bromodomain-containing factor 1,BDF1_YEAST,658.4497680664062,611.4103393554688,638.1708984375,501.929443359375,488.03460693359375,494.1084289550781,541.7021484375,535.341064453125,515.0006713867188,147.35611034484148,124.72323116176007,146.03452994413783,465.14252545808836,455.15692616155866,449.55847712253944,541.7021484375,535.341064453125,515.0006713867188,0.2626271019159302,0.23384813530371343,0.305224259157046,1.7728434008240686e-05,3.905332509142409e-06,-1.9289122914433812,0.0002679092566229526,5.408341983364662,3.572012280677649
P35842;P38693,P35842;P38693,PHO11;PHO12,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Acid phosphatase PHO11;Acid phosphatase PHO12,PPAB_YEAST;PPAC_YEAST,1225.539306640625,1273.396728515625,1212.095458984375,2352.088623046875,2305.12109375,2474.758056640625,1406.41943359375,1349.1019287109375,1363.894287109375,690.5246051293793,589.1019754481274,731.4186691598381,865.7462965063781,947.9645721175561,853.8587234270873,1406.41943359375,1349.1019287109375,1363.894287109375,0.48818701992924457,0.4298377442347098,0.7538867048604746,0.016776218702221825,0.0011643920738491087,-1.0344941580900022,0.01982475554454769,2.933900759515699,1.702792159183552
P35844,P35844,KES1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Oxysterol-binding protein homolog 4,KES1_YEAST,5241.3154296875,5488.60595703125,5335.5625,4821.56396484375,5371.86083984375,4967.4765625,4539.2412109375,4807.556640625,4377.61181640625,1415.5115246537302,1372.844941276478,1468.145577575567,3702.573550669723,4085.9253687922096,3758.628539729697,4539.2412109375,4807.556640625,4377.61181640625,0.3101409930541478,0.2693369926686312,0.36861999302844417,0.0015574514136971623,0.0010149894902205232,-1.6890038673331655,0.002980471645442825,2.9935384546599937,2.5257150054521156
P35845,P35845,SWH1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Oxysterol-binding protein homolog 1,OSH1_YEAST,243.21307373046875,227.5528106689453,223.355712890625,198.40940856933597,197.0698699951172,199.05813598632807,198.15084838867188,210.3964691162109,211.86279296875,58.2489014928431,50.363622991521716,58.831947841477785,171.81074217950848,169.39889821405893,157.34257765369168,198.15084838867188,210.3964691162109,211.86279296875,0.26989320370361525,0.2514193760212797,0.335861452952096,0.00012226724308810207,3.535466540036285e-05,-1.8895394467470712,0.000675945133299727,4.451553268601404,3.170088554461054
P35996,P35996,MRPL38,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Large ribosomal subunit protein uL14m,RM38_YEAST,231.39773559570312,211.75341796875,217.57081604003903,164.4137725830078,118.63632202148438,149.62075805664062,182.94778442382807,168.22604370117188,144.74411010742188,48.26848541261383,30.31896755977383,44.22065237562171,163.46414311351583,157.63723415024702,153.26741624343646,182.94778442382807,168.22604370117188,144.74411010742188,0.2476379575736438,0.2056477830663463,0.25888740370132624,0.0002695597175937577,0.0024123230439702676,-2.0136956292601114,0.0010611279039408365,2.6175645345006,2.974232264894302
P35997;P38711,P35997;P38711,RPS27A;RPS27B,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Small ribosomal subunit protein eS27A;Small ribosomal subunit protein eS27B,RS27A_YEAST;RS27B_YEAST,12639.7841796875,13091.630859375,14582.1025390625,9333.1005859375,9968.96484375,10345.3125,11364.2158203125,14092.390625,9900.7861328125,2740.0054290423873,2547.69126817204,3057.57351935412,8929.00479234749,9745.903981075082,10272.339003166993,11364.2158203125,14092.390625,9900.7861328125,0.23602617749962762,0.22377867373020013,0.28829235445718593,0.0011405039790795082,0.016962914621743645,-2.082981218120121,0.002431633299316453,1.7704995238135837,2.6141019179235707
P35999,P35999,OCT1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Mitochondrial intermediate peptidase,PMIP_YEAST,84.0416030883789,92.7521514892578,97.73048400878906,73.98223876953125,85.17530059814453,76.48908996582031,89.8493423461914,103.85575103759766,103.53585052490234,21.719656186568745,21.76759302485343,22.606471868199932,59.368725451707334,69.04820126402433,68.8460844375886,89.8493423461914,103.85575103759766,103.53585052490234,0.22235739198811466,0.2509665142000675,0.33505379793808154,0.005004671743052016,0.0034657937892266623,-2.1690477288427292,0.007121712799640698,2.460197280879217,2.147415544288025
P36000,P36000,APL2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),AP-1 complex subunit beta-1,AP1B1_YEAST,886.4124755859375,864.3287353515625,878.0805053710938,678.9676513671875,708.4095458984375,679.0803833007812,758.1795043945312,780.9127197265625,733.7342529296875,199.33086906760042,181.0427504423076,200.70328445789477,626.1800937410563,643.4389231795475,618.5624191766226,758.1795043945312,780.9127197265625,733.7342529296875,0.2556626780949014,0.2353244674886872,0.307744209777244,1.8671318849239216e-06,6.679203223681136e-05,-1.9676865250677618,9.625852211553567e-05,4.175275342344429,4.016560810454161
P36002,P36002,PTK1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Serine/threonine-protein kinase PTK1/STK1,PTK1_YEAST,56.78533172607422,56.36233139038086,76.17461395263672,39.48909759521485,45.46805191040039,33.709468841552734,64.30261993408203,57.72193908691406,49.20672225952149,11.593182865928018,11.619918481861696,9.962886986876853,40.114332009875696,41.958246133011556,53.661085968962475,64.30261993408203,57.72193908691406,49.20672225952149,0.19374957710160687,0.19641262565010276,0.2444197506325939,0.013893525925310601,0.008119541862584604,-2.367734933476386,0.016708936884318175,2.090468474719983,1.7770511814628063
